Sentence_id,Season,Episode,Episode_num,Episode_id,Character,Line
2128,2129,1,Raising_Gazorpazorp,7,7,Scene Action:,[ Growls ]
2129,2130,1,Raising_Gazorpazorp,7,7,Mortimer Smith Jr:,"Dad, I'm so confused!"
2130,2131,1,Raising_Gazorpazorp,7,7,Morty:,"I know, Morty Jr, I'm sorry, I ended up lying to you and yelling at you just like my parents did to me, You know, parents are just kids having kids, One minute, you like how a shiny robot looks, The next minute, you're in a fist fight with your alien son,"
2131,2132,1,Raising_Gazorpazorp,7,7,Mortimer Smith Jr:,I'm an alien?
2132,2133,1,Raising_Gazorpazorp,7,7,Morty:,"We all have bad impulses, bad thoughts, We just have to learn to channel them into something constructive,"
2133,2134,1,Raising_Gazorpazorp,7,7,Mortimer Smith Jr:,"But I want to murder everyone I see,"
2134,2135,1,Raising_Gazorpazorp,7,7,Morty:,"Well, you know, I mean, maybe there's a job out there for people that feel that way,"
2135,2136,1,Raising_Gazorpazorp,7,7,Brad Anderson:,"Actually, there is, Hi, I'm Brad Anderson, creator of the nationally syndicated comic strip ""Marmaduke,"" You should consider being a creative, I'm haunted by uncontrollable thoughts of mutilations and sexual assaults on a near daily basis, But, you know, I channel it all into my work,"
2136,2137,1,Raising_Gazorpazorp,7,7,Mortimer Smith Jr:,"Oh, Wow,"
2137,2138,1,Raising_Gazorpazorp,7,7,Morty:,"Huh, I never got that impression from reading ""Marmaduke,"""
2138,2139,1,Raising_Gazorpazorp,7,7,Brad Anderson:,"Well, did you get the impression I was trying to make you laugh?"
2139,2140,1,Raising_Gazorpazorp,7,7,Jerry:,"Tell me that wasn't Brad Anderson,"
2140,2141,1,Raising_Gazorpazorp,7,7,Morty:,"Aw, see? You hear that, Morty Jr,? maybe you could try being a creative of some kind,"
2141,2142,1,Raising_Gazorpazorp,7,7,Mortimer Smith Jr:,"Maybe! I always have sort of wanted to see my face on the back of a novel, I mean, what I really want to do is slit people's throats, but beyond that,,,"
2142,2143,1,Raising_Gazorpazorp,7,7,Morty:,"I know you can do it, son, I think it's time I get a place of my own, I promise I'll call you every day I need money or a place to do laundry, [ Growling affectionately ]"
2143,2144,1,Raising_Gazorpazorp,7,7,Morty:,Aaaaaaah!
2144,2145,1,Raising_Gazorpazorp,7,7,Scene Action:,[ Whoosh! thud! ] [ Whoosh! thud! ]
2145,2146,1,Raising_Gazorpazorp,7,7,Jerry:,"So, I assume this novel your son writes is gonna pay for my rear axle?"
2146,2147,1,Raising_Gazorpazorp,7,7,Rick:,"Isn't it interesting, Summer, that after all that stuff we just did, nothing really mattered and there was no point to it? Kind of makes you wonder, huh -- about nothing?"
2147,2148,1,Raising_Gazorpazorp,7,7,Summer:,Are you sure it doesn't make you re-evaluate your policy about taking girls on adventures?
2148,2149,1,Raising_Gazorpazorp,7,7,Rick:,"No, I'd say, given what we've been through, that I was right the whole time and any epiphanies about gender politics were a projection of your feminine insecurity, But, hey, why don't you have a pink spaceship? Go ride around and have a jolly old time, Maybe that'll shut you up,"
2149,2150,1,Raising_Gazorpazorp,7,7,Beth:,Dad? Summer? Where were you guys this whole time?
2150,2151,1,Raising_Gazorpazorp,7,7,Summer:,"On Gazorpazorp, Where were you?"
2151,2152,1,Raising_Gazorpazorp,7,7,Beth:,"I was reading a newspaper,"
2152,2153,1,Raising_Gazorpazorp,7,7,Rick:,"Oh, that's interesting, Beth, You know, it's funny, I-I-I heard about a little bit of news myself, Take a look, T-take a listen,"
2153,2154,1,Raising_Gazorpazorp,7,7,Scene Action:,[ Farting ] [ Both laugh ]
2154,2155,1,Raising_Gazorpazorp,7,7,Rick:,"Wubba-lubba-dub-dubs! This this world still got a -- it's still got a chance! Yeah! Ha ha! See you -- see you guys next week! See everybody next week,"
2155,2156,1,Raising_Gazorpazorp,7,7,Interviewer:,"Mortimer Smith, Jr, New York Times bestselling author, your book is about innocence, the definition of it, and, inevitably, its impossibility, Is it autobiographical?"
2156,2157,1,Raising_Gazorpazorp,7,7,Mortimer Smith Jr:,"Certainly, I mean, all writing is, in my opinion, But, uh -- my, um... My father kept me locked in the house until I was a teenager, and there was violence and, uh, threats of poison gas -- but also dancing,"
2157,2158,1,Raising_Gazorpazorp,7,7,Interviewer:,"But you persevered and created this masterpiece from your suffering, Smith Jr,'s mind-bending novel, ""My horrible father,"" in every store and on everyone's mind, Pick it up, We'll be right back,"
2158,2159,1,Raising_Gazorpazorp,7,7,Beth:,"It's a thankless job, Morty, You did the best you could,"
2159,2160,1,Raising_Gazorpazorp,7,7,Morty:,I hope he's eating enough. 
2160,2161,1,Rixty_Minutes,8,8,[ Dramatic music plays ] TV:,"Cynthia,,,"
2161,2162,1,Rixty_Minutes,8,8,Jerry:,"Oh, my God, No, No,"
2162,2163,1,Rixty_Minutes,8,8,Summer:,"I told you,"
2163,2164,1,Rixty_Minutes,8,8,Beth:,"Hold on, ,,,Will you please,,, not marry me?"
2164,2165,1,Rixty_Minutes,8,8,TV:,"I chose Veronica,"
2165,2166,1,Rixty_Minutes,8,8,Summer:,What?!
2166,2167,1,Rixty_Minutes,8,8,Jerry:,Yes!
2167,2168,1,Rixty_Minutes,8,8,Beth:,"Called it,"
2168,2169,1,Rixty_Minutes,8,8,Summer:,Why would he chose Veronica?
2169,2170,1,Rixty_Minutes,8,8, Jerry:,Because he loves her?
2170,2171,1,Rixty_Minutes,8,8,Rick:,"Well, if it's any consolation, Summer, none of it mattered and the entire show was stupid,"
2171,2172,1,Rixty_Minutes,8,8,Jerry:,"Okay, I've got an idea, Rick, You show us your concept of good TV, and we'll crap all over that,"
2172,2173,1,Rixty_Minutes,8,8,Rick:,"Thought you'd never ask,"
2173,2174,1,Rixty_Minutes,8,8,Jerry:,"Hey,"
2174,2175,1,Rixty_Minutes,8,8,Morty:,"Oh, cool, Is that crystallized xanthanite? It conducts electrons across dimensions, Rick: 20% accurate as usual, Morty, The important thing being, I just upgraded our cable package with programing from every conceivable reality,"
2175,2176,1,Rixty_Minutes,8,8,Jerry:,"Wait, Does that mean we get Showtime Extreme?"
2176,2177,1,Rixty_Minutes,8,8,Rick:,How about Showtime Extreme in a world where man evolved from corn?
2177,2178,1,Rixty_Minutes,8,8,TV Corn 1:,"We're not so different, We're both corn of action,"
2178,2179,1,Rixty_Minutes,8,8,TV:,"Corn 2:Yeah, but one of us is dead is dead corn!"
2179,2180,1,Rixty_Minutes,8,8,Summer:,Boring
2180,2181,1,Rixty_Minutes,8,8,Rick:,"Summer you just spent three months watching a man chose a fake wife,"
2181,2182,1,Rixty_Minutes,8,8,Jerry:,"So, what, it'd be better if the people were corn?"
2182,2183,1,Rixty_Minutes,8,8,Rick:,"Jerry, you don't get it, This is infinite TV from infinite universes, Look,"
2183,2184,1,Rixty_Minutes,8,8,Glen:,"This shit is delicious,"
2184,2185,1,Rixty_Minutes,8,8,Rick:,"A movie about a guy eating shit, A violent antique show,"
2185,2186,1,Rixty_Minutes,8,8,Letterman:,"It's a pleasure to have you,"
2186,2187,1,Rixty_Minutes,8,8,Actor Jerry:,"The pleasure's all mine,   Rick: Letterman from a timeline where Jerry's famous,"
2187,2188,1,Rixty_Minutes,8,8,Jerry:,Wait!
2188,2189,1,Rixty_Minutes,8,8,Beth:,What in the hell?
2189,2190,1,Rixty_Minutes,8,8,Rick:,"I agree, Where is this going?"
2190,2191,1,Rixty_Minutes,8,8,Jerry:,"No, the other thing! Go back,"
2191,2192,1,Rixty_Minutes,8,8,Rick:,"Really? All right, fine,"
2192,2193,1,Rixty_Minutes,8,8,Woman:,"Glen, this is a court order, It says you can't eat shit anymore,"
2193,2194,1,Rixty_Minutes,8,8,Rick:,"All right, Jerry, When you're right, you're right, Now I'm hooked,"
2194,2195,1,Rixty_Minutes,8,8,Announcer:,"Coming up next on ""Shmloo's the Shmloss,"" Shmlony has a nightmare,"
2195,2196,1,Rixty_Minutes,8,8,Shmlony:,Shmlantha! Shmlona!
2196,2197,1,Rixty_Minutes,8,8,Rick:,"Amazing -- a dimension where all proper nouns begin with ""Shmla,"""
2197,2198,1,Rixty_Minutes,8,8,Shmlony:,Shmla -- shmlangela? Shmlonathan?
2198,2199,1,Rixty_Minutes,8,8,Rick:,"All right, that actually got old pretty quick,"
2199,2200,1,Rixty_Minutes,8,8,Jerry:,"Rick, will you please go back to me on ""David Letterman""?"
2200,2201,1,Rixty_Minutes,8,8,Rick:,"Infinity's a big number, Jerry, I don't remember the channel,"
2201,2202,1,Rixty_Minutes,8,8,Summer:,Ah! Go back! Go back!
2202,2203,1,Rixty_Minutes,8,8,Rick:,"Geez, Actor Jerry: You speak the true-true,"
2203,2204,1,Rixty_Minutes,8,8,Summer:,"Oh, my God, Dad's in ""Cloud Atlas""!"
2204,2205,1,Rixty_Minutes,8,8,Jerry:,"I'm in ""Cloud Atlas""! What's ""Cloud Atlas""?"
2205,2206,1,Rixty_Minutes,8,8,Actor Jerry:,"sometimes, small true-true different than the big true-true,"
2206,2207,1,Rixty_Minutes,8,8,Beth:,How is this possible?
2207,2208,1,Rixty_Minutes,8,8,Rick:,"Infinite timelines, infinite possibilities, including a timeline where Jerry's a movie star, Look, you guys are getting excited about the wrong aspect to this device, Wha -- look at this,"
2208,2209,1,Rixty_Minutes,8,8,Announcer:,"And now, another quick mystery,"
2209,2210,1,Rixty_Minutes,8,8,Cop:,"I just want to know who could have done something like this, It's a travesty,"
2210,2211,1,Rixty_Minutes,8,8,Gansta:,"I did, See this knife and all the blood on it? Here's my fingerprints,"
2211,2212,1,Rixty_Minutes,8,8,Judge:,"Guilty, I sentence you to life in prison,"
2212,2213,1,Rixty_Minutes,8,8,Announcer:,"Here's another quick mystery,"
2213,2214,1,Rixty_Minutes,8,8,Victim's Son:,"My mother's dead,"
2214,2215,1,Rixty_Minutes,8,8,Killer:,"And I killed her, Here's the weapon, and cuff me, Thank you very much,"
2215,2216,1,Rixty_Minutes,8,8,Judge:,"Guilty, Sentenced to murder,"
2216,2217,1,Rixty_Minutes,8,8,Scene Action:,"[ Chokes, gag ]"
2217,2218,1,Rixty_Minutes,8,8,Announcer:,"Here's another,"
2218,2219,1,Rixty_Minutes,8,8,Killer:,"I'm the killer,"
2219,2220,1,Rixty_Minutes,8,8,Announcer:,"Oh, wow, that one was really quick, wasn't it?"
2220,2221,1,Rixty_Minutes,8,8,Rick:,"Now, who wants to watch random, crazy tv shows from different dimensions, and -- and then who wants to narcissistically obsess about their alternate selves?"
2221,2222,1,Rixty_Minutes,8,8,Jerry:,"I want to obsess about myself,"
2222,2223,1,Rixty_Minutes,8,8,Rick:,"[ Sighs ] Here, these scan your retinas and let you view parallel timelines through genetically matching versions of your eyes, Go fetch,"
2223,2224,1,Rixty_Minutes,8,8,Summer:,"This is so cool,"
2224,2225,1,Rixty_Minutes,8,8,Beth:,"Ladies first,"
2225,2226,1,Rixty_Minutes,8,8,Rick:,I'm proud of you Morty 
2226,2227,1,Rixty_Minutes,8,8,Morty:,"Hey, man, I don't give a crap about myself, Rick, Let's watch some crazy stuff, yo,"
2227,2228,1,Rixty_Minutes,8,8,Ants in my Eyes Johnson:,"I'm Ants in my Eyes Johnson, here at Ants in my Eyes Johnson's Electronics, I mean, there's so many ants in my eyes, And there's so many TV, microwaves, radios, I think, I can't -- I'm not 100% sure what we have here in stock because I can't see anything, Our prices, I hope, aren't too low, Check out this refrigerator, only $200, What about this microwave? Only $100, That's fair, I'm Ants in my Eyes Johnson, Everything's black, I can't see a thing, And also, I can't feel anything, either, Did I mention that? But that's not as catchy as having ants in your eyes, so that always goes, you know, off by the wayside, I can't feel, It's a very rare disease, All my -- all my nerves, they don't allow for the sensation of touch, so I never know what's going on, Am I standing, sitting? I don't know,"
2228,2229,1,Rixty_Minutes,8,8,Beth:,Are we sure we want to do this -- look at our own alternate lives?
2229,2230,1,Rixty_Minutes,8,8,Jerry:,"You're right, Maybe we should just play yahtzee, Give me those,"
2230,2231,1,Rixty_Minutes,8,8,Scene Action:,[ Beeping ]
2231,2232,1,Rixty_Minutes,8,8,Beth:,What do you see?
2232,2233,1,Rixty_Minutes,8,8,Jerry:,"Whiteness -- pure whiteness,"
2233,2234,1,Rixty_Minutes,8,8,Scene Action:,[ Snorting ]
2234,2235,1,Rixty_Minutes,8,8,Johnny Depp:,"You're my best friend, Jerry Smith, I love doing cocaine with you,"
2235,2236,1,Rixty_Minutes,8,8,Jerry:,"Whoa, I love doing cocaine with you, too, Johnny Depp,"
2236,2237,1,Rixty_Minutes,8,8,Beth:,"Haven't we spent enough time on you? I'm performing surgery... but not on a horse -- on a human,"
2237,2238,1,Rixty_Minutes,8,8,Jerry:,"That's great, Beth, You always wanted to be a real surgeon,"
2238,2239,1,Rixty_Minutes,8,8,Beth:,"I am a real surgeon,"
2239,2240,1,Rixty_Minutes,8,8,Jerry:,"Uh... Summer's turn,"
2240,2241,1,Rixty_Minutes,8,8,Summer:,"Finally,"
2241,2242,1,Rixty_Minutes,8,8,Scene Action:,[ Beeping ]
2242,2243,1,Rixty_Minutes,8,8,Summer:,"I don't see anything,"
2243,2244,1,Rixty_Minutes,8,8,Beth:,"Well, you should select a different timeline, I mean, if your father and I achieved our dreams, there's a chance you weren't even born, That came out wrong, That came out very wrong,"
2244,2245,1,Rixty_Minutes,8,8,Summer:,"Fine, I'll find a world where you bothered to have me,"
2245,2246,1,Rixty_Minutes,8,8,Scene Action:,[ Beeping ]
2246,2247,1,Rixty_Minutes,8,8,Summer:,"We're playing yahtzee,"
2247,2248,1,Rixty_Minutes,8,8,Beth:,"Yahtzee's fun, We love Yahtzee,"
2248,2249,1,Rixty_Minutes,8,8,Jerry:,"It's a fun game for fun families, Hey, could I get those goggles back ?"
2249,2250,1,Rixty_Minutes,8,8,Commercial Voiceover:,"It's a 45-horsepower with antilock brakes, and it's the official car of ""Mr, Sneezy 3D,"" It's the brand-new Sneezy XL, The horn, when you honk it, makes a sneeze noise, It's polite, it's right, and it's sneezy, deezy Mc... deluxe,"
2250,2251,1,Rixty_Minutes,8,8,Mr. Sneezy:,"I'm Mr, Sneezy,"
2251,2252,1,Rixty_Minutes,8,8,Morty:,"Huh, seems like TV from other dimensions has a somewhat looser feel to it,"
2252,2253,1,Rixty_Minutes,8,8,Rick:,"Yeah, it's got an almost improvisational tone,"
2253,2254,1,Rixty_Minutes,8,8,Trailer Announcer:,"It's in theaters now, Coming this Summer, Two brothers in a van, and then a meteor hits, And they ran as fast as they could from giant cat monsters, And then a giant tornado came, And that's when things got knocked into 12th gear, A Mexican Armada shows up, with weapons made from t-tomatoes, And you better bet your bottom dollar that these two brothers know how to handle business in ""Alien invasion tomato monster"" Mexican Armada Brothers, who are just regular brothers, running in a van from an asteroid and all sort of things: The movie,"" Hold on, There's more, Old women are coming, and they're also in the movie, And they're gonna come and cross attack these two brothers, But let's get back to the brothers, because they're -- they have a strong bond, You don't want to know about it here, but I'll tell you one thing, The moon -- it comes crashing into Earth, And what do you do then? It's two brother and -- and they're gonna -- it's called ""Two brothers,"" ""Two brothers,"" It's just called ""Two brothers,"""
2254,2255,1,Rixty_Minutes,8,8,Beth:,"Holy crap, I am winning a Nobel Prize,"
2255,2256,1,Rixty_Minutes,8,8,Jerry:,"Come on, Time's up, I'm taming a lion, No, wait, There are film cameras, I might be a lion tamer in a movie, You get the idea, I work with lions,"
2256,2257,1,Rixty_Minutes,8,8,Scene Action:,[ Beeping ]
2257,2258,1,Rixty_Minutes,8,8,Summer:,"Ohh, we're not playing Yahtzee, We're playing Chutes and Ladders, Seems like when I exist, life gets a little more -- I don't know -- predictable?"
2258,2259,1,Rixty_Minutes,8,8,Beth:,"When two people create a life together, they set aside their previous lives as individuals,"
2259,2260,1,Rixty_Minutes,8,8,Jerry:,"Give me a break, We're not heroes for having unprotected sex on prom night,"
2260,2261,1,Rixty_Minutes,8,8,Beth:,"Oh, I get it, Now that you know you could have had it better, you resent me for holding you back,"
2261,2262,1,Rixty_Minutes,8,8,Jerry:,"Well, now that we know you think the tables are turning, we know you thought there were unturned tables,"
2262,2263,1,Rixty_Minutes,8,8,Beth:,What are you talking about?
2263,2264,1,Rixty_Minutes,8,8,Jerry:,"All this time, you've been thinking, ""What if that loser, Jerry, hadn't talked me out of the abortion?"" Well, now you know you'd be a doctor, Whoop-de-do, You'd also be drinking wine alone in a house full of exotic birds, And I'd be on Dicaprio's yacht, banging Kristen Stewart,"
2264,2265,1,Rixty_Minutes,8,8,Summer:,You thought about getting an abortion?
2265,2266,1,Rixty_Minutes,8,8,Beth:,"Everyone thinks about it, Obviously, I'm the version of me that didn't do it, so you're welcome,"
2266,2267,1,Rixty_Minutes,8,8,Jerry:,"Yeah, you're welcome,"
2267,2268,1,Rixty_Minutes,8,8,Summer:,"Yeah, thank you guys so much, It's a real treat to be raised by parents that forced themselves to be together instead of being happy,"
2268,2269,1,Rixty_Minutes,8,8,Rick:,"Hey, do we have any wafer cookies? Mmm! Oh, boy, Looks like you guys have been checking out alternate lives and realizing you don't have it as good, huh? That's too bad, You know, me and Morty are having a blast, We just discovered a show called ""Ball Fondlers,"" I mean, I don't want to rub it in or anything, but you guys clearly backed the wrong conceptual horse,"
2269,2270,1,Rixty_Minutes,8,8,Rick:,"I'm in heaven right now,"
2270,2271,1,Rixty_Minutes,8,8,Morty:,"This might be the best day of my life,"
2271,2272,1,Rixty_Minutes,8,8,Beth:,"So, now what do we do?"
2272,2273,1,Rixty_Minutes,8,8,Jerry:,"That show ""Ball Fondlers"" sounded kind of interesting,"
2273,2274,1,Rixty_Minutes,8,8,Summer:,Dad!
2274,2275,1,Rixty_Minutes,8,8,Jerry:,"What?! they're having fun in there, What do you guys want from me? Every family on this block has to wonder if they're together by choice, Our family just has interdimensional goggles to show us for a fact that we're not,"
2275,2276,1,Rixty_Minutes,8,8,Summer:,"Well, I'm leaving,"
2276,2277,1,Rixty_Minutes,8,8,Beth:,"You can't leave, You're 17,"
