Sentence_id,Season,Episode,Episode_num,Episode_id,Character,Line,Line_no_stopwords
2609,2609,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"Hey, Morty, you want to go on a ,,, oh, Hey, Beth, Hello? Hey, Jerry, you in here being stupid?",hey morty want go oh hey beth hello hey jerry stupid
2611,2611,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"Thanks, Hey, you know, I was thinking, you know, I might watch a movie,",thanks hey know thinking know might watch movie
2613,2613,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"Suit yourself, buurp   Hey,Hey, W-w-what's going on?",suit buurp hey hey w-w-what going
2615,2615,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"Whatever,",whatever
2656,2656,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"How's your pretend grandpa doing, aka ""the devil""?",pretend grandpa aka `` devil
2658,2658,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"Oof, Sorry,",oof sorry
2660,2660,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"Not sure,",sure
2662,2662,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"No, that's dumb,",dumb
2664,2664,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"I'll tell you what, though, If -- if -- if it's satisfaction you're after, I think I might have an idea,",tell though satisfaction think might idea
2670,2670,1,Something_Ricked_This_Way_Comes,9,9,Rick:,Stupid motherbleep,stupid motherbleep
2672,2672,1,Something_Ricked_This_Way_Comes,9,9,Rick:,Stupid motherbleep How do you like that? How do you like that?,stupid motherbleep like like
2680,2680,1,Something_Ricked_This_Way_Comes,9,9,Rick:,"It was totally worth it, We did it, We just pulled it off,",totally worth pulled
2685,2685,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick:,Martin Luther King Jr.'s birthday.,martin luther king jr. birthday
2689,2689,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick:,"Oh, there's no need to do that, Beth. Regular pancakes are fine.",oh need beth regular pancakes fine
2694,2694,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick:,"Oh, I get it. Regular pancakes are already shaped like flying saucers.   Mmm, I should be making you breakfast for putting up with me.",oh get regular pancakes already shaped like flying saucers mmm making breakfast putting
2698,2698,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick 1:,Rick Sanchez of Earth dimension C-137. You are under arrest for crimes against alternate Ricks by the authority of the transdimensional council of Ricks.,rick sanchez earth dimension c-137 arrest crimes alternate ricks authority transdimensional council ricks
2700,2700,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick 1:,Neutralise the Jerry.,neutralise jerry
2706,2706,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick :,"Everybody relax. If I know these a-holes, and I am these a-holes, they just wanna haul me to their stupid clubhouse and waste my time with a bunch of questions. Let's get it over with.",everybody relax know a-holes a-holes wan na haul stupid clubhouse waste time bunch questions let get
2707,2707,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick 1:,Bring his mo-buurp-orty.,bring mo-buurp-orty
2709,2709,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick :,Leave my buurp Morty out of this!,leave buurp morty
2710,2710,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick 1:,You lost the right to have a say in these things when you refused to join buurp the council. ,lost right say things refused join buurp council
2712,2712,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick :,Will you at least unfreeze my daughter's idiot?,least unfreeze daughter idiot
2720,2720,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick :,The citadel of Ricks. It's the secret headquarters for the council of Ricks.,citadel ricks secret headquarters council ricks
2722,2722,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick :,"As you know, Morty, I've got a lotta enemies in the universe that consider my genius a threat. Galactic terrorists, a few sub-galactic dictators, most of the entire intergalactic government: wh-wherever you find people with heads up their asses someone wants a piece of your grandpa. And a lot of versions of me on different timelines had the same problem. So a few thousand versions of me had the INGENIOUS IDEA OF BANDING TOGETHER like a herd of cattle or a school of fish or those people who answer questions on yahoo answers.",know morty got lotta enemies universe consider genius threat galactic terrorists sub-galactic dictators entire intergalactic government wh-wherever find people heads asses someone wants piece grandpa lot versions different timelines problem thousand versions ingenious idea banding together like herd cattle school fish people answer questions yahoo answers
2724,2724,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick :,"Geez, you're easy to impress. Yeah, most timelines have a Rick and most Ricks have a Morty. This place is a real who's-who of who's you and me.",geez easy impress yeah timelines rick ricks morty place real
2725,2725,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick Salesman 1:,"Turn your boring old Morty into a hot fashion statement, with some Morty dazzlers!",turn boring old morty hot fashion statement morty dazzlers
2726,2726,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick Salesman 2:,"Hey, check this out!",hey check
2729,2729,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick :,Dumb.,dumb
2730,2730,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick Salseman 3:,"'Scuse me, sir, is your Morty insured? You know, every year hundreds of Mortys are injured in-",sir morty insured know every year hundreds mortys injured in-
2731,2731,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick :,"Back off! Not my cup of tea, this place.",back cup tea place
2733,2733,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick :,I say the point of being a Rick is being a Rick. ,say point rick rick
2734,2734,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick 1:,"Save your anti-Rick speech for the council of Ricks, terror-Rick!",save anti-rick speech council ricks terror-rick
2735,2735,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick :,"Hey, save your Rick rules for the buurp sheep-Ricks, Rick-pig!",hey save rick rules buurp sheep-ricks rick-pig
2736,2736,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick 1:,"bleep me, pal.",bleep pal
2737,2737,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick :,"bleep you? No no no no no, bleep me!",bleep bleep
2739,2739,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick Council 1:,Bring up the holograms!,bring holograms
2741,2741,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick Council 1:,"Twenty-seven Ricks brutally murdered in their own timelines. An unprecedented Rick-icidal epidemic. What say you, Earth Rick C-137?",twenty-seven ricks brutally murdered timelines unprecedented rick-icidal epidemic say earth rick c-137
2742,2742,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick :,You think I did this? Why am I the first Rick you pull in every time a Rick stubs his toe?,think first rick pull every time rick stubs toe
2743,2743,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick Council 1:,You buurp have a history of non-cooperation with the council. ,buurp history non-cooperation council
2744,2744,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick :,"Yeah, so does the scientist formerly known as Rick! Wh-wh-wh-why isn't he here in handcuffs?",yeah scientist formerly known rick wh-wh-wh-why handcuffs
2745,2745,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick Council 1:,Because he's dead too!,dead
2747,2747,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick Council 1:,"Who else would you have us question? You fit the profile. Of all the Ricks in the central finite curve, you're the malcontent. The rogue.",else would us question fit profile ricks central finite curve malcontent rogue
2748,2748,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick :,I'm the Rick. And so were the rest of you before you formed this stupid alliance. You wanted to be safe from the government so you became a stupid government. That makes every Rick here less Rick than me. ,rick rest formed stupid alliance wanted safe government became stupid government makes every rick less rick
2750,2750,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick :,"Yeah, murmur it up, d-bags. Now if you'll excuse me, I've got pancakes back home with syrup on top of them. They're about to hit that critical point of syrup absorption that turns the cakes into a gross paste. And I hate to get all Andy Rooney about it, but I think we all like fluffy discs of cake with syrup on top! And I think we also like to be accused of crimes when there's evidence! So as they say in Canada, peace oot!",yeah murmur d-bags excuse got pancakes back home syrup top hit critical point syrup absorption turns cakes gross paste hate get andy rooney think like fluffy discs cake syrup top think also like accused crimes evidence say canada peace oot
2751,2751,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick Council 1:,Evidence? Good idea. Scan his portal gun!,evidence good idea scan portal gun
2753,2753,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick :,"Oh, come on. Don't look at another man's portal gun history. We-we all go to weird places. ",oh come look another man portal gun history we-we go weird places
2754,2754,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick Council 1:,"Yes, but it appears you alone have been going to the exact timelines and locations in which the murders occured!",yes appears alone going exact timelines locations murders occured
2756,2756,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick :,What? That's Rick-diculous. I'm obviously being set up! ,rick-diculous obviously set
2757,2757,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick Council 1:,"Earth Rick C-137! The council of Ricks sentences you to the machine of unspeakable doom, which swaps your conscious and unconscious minds, rendering your fantasies pointless while everything you know becomes impossible to grasp. Also every ten seconds it stabs your balls.",earth rick c-137 council ricks sentences machine unspeakable doom swaps conscious unconscious minds rendering fantasies pointless everything know becomes impossible grasp also every ten seconds stabs balls
2758,2758,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick :,I've heard enough.,heard enough
2760,2760,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick :,"Run, Morty!",run morty
2766,2766,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Armed Rick 1:,Nooo!,nooo
2767,2767,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Armed Rick 2:,Arrrrgh! Ahhhh!,arrrrgh ahhhh
2768,2768,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Armed Rick 3:,Aaaah!,aaaah
2769,2769,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Armed Ricks 4 and 5:,Oof!,oof
2786,2786,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Armed Rick 6:,They could have gone into any one of these.,could gone one
2792,2792,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick:,That'll keep 'em buurp busy for a while.,keep buurp busy
2794,2794,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick:,"'Course not, Morty! How could that profit me? Someone out there is killing Ricks, and the council ain't gonna stop thinking it's me until we clear our names.",morty could profit someone killing ricks council ai gonna stop thinking clear names
2796,2796,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick:,By finding the real Rick killer.,finding real rick killer
2798,2798,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick:,"Not really my style, Morty. Besides, your home is most likely swarming with Ricks right now. ",really style morty besides home likely swarming ricks right
2800,2800,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick 1:,"Alright, listen, Jerry. If Rick calls, this device is going to trace his location. You just gotta keep 'em on the phone for thirty seconds or longer. ",alright listen jerry rick calls device going trace location gotta keep phone thirty seconds longer
2802,2802,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick 1:,"Oh yeah! Mmm! Oh, delicious!",oh yeah mmm oh delicious
2803,2803,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick 2:,"Beth, buurp you're a treasure. ",beth buurp treasure
2804,2804,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick 3:,"I have a Beth just like you in my buurp reality, except you know what? She's not as brilliant or buurp attractive!",beth like buurp reality except know brilliant buurp attractive
2806,2806,1,Close_Rick-counters_of_the_Rick_Kind,10,10,All Ricks:,Ohohoho! She did it! She did it!,ohohoho
2809,2809,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick :,"Hey Jerry, it's Rick.",hey jerry rick
2811,2811,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick :,"So listen, the heat's on and buurp there's nowhere left to turn so Morty and I are just going to fly my spaceship into a black hole.",listen heat buurp nowhere left turn morty going fly spaceship black hole
2813,2813,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick :,"Is that cool with you, dog?",cool dog
2815,2815,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick 4:,I got it! The call's coming from... inside the house!,got call coming inside house
2818,2818,1,Close_Rick-counters_of_the_Rick_Kind,10,10,Rick:,The Ricks are probably gonna waste some time messing with Jerry. They won't be able to help themselves. But as soon as they get bored they'll be on to us.,ricks probably gonna waste time messing jerry wo able help soon get bored us
